ball_size_mean_r1,ball_size_mean_r2,ball_size_mean_r3,ball_size_std_r1,ball_size_std_r2,ball_size_std_r3,edge_count,forman_count,forman_mean,forman_near_zero_mass,forman_negative_mass,forman_positive_mass,forman_q05,forman_q50,forman_q95,forman_std,node_count,ollivier_count,ollivier_mean,ollivier_near_zero_mass,ollivier_negative_mass,ollivier_positive_mass,ollivier_q05,ollivier_q50,ollivier_q95,ollivier_std,record_id,row_index,source_file,task_id,view
2.9814814814814814,6.648148148148148,13.38888888888889,1.3122039805968055,4.096780160291229,8.630086619595913,107,107,-1.7009345794392523,0.04672897196261682,0.7383177570093458,0.21495327102803738,-6.0,-1.0,1.0,2.1452619092482745,108,107,-0.3560747663551402,0.5514018691588785,0.4485981308411215,0.0,-1.1666666666666665,0.0,0.0,0.4416902804676923,task-02:28,28,task-02.csv,2,ast
2.976470588235294,6.458823529411765,12.08235294117647,1.2459484512822332,3.3485833393575315,6.259509029244804,84,84,-1.5238095238095237,0.023809523809523808,0.7738095238095238,0.20238095238095238,-4.0,-1.0,1.0,1.7557808632939638,85,84,-0.346031746031746,0.5476190476190477,0.4523809523809524,0.0,-1.0,0.0,0.0,0.41839023713105566,task-02:29,29,task-02.csv,2,ast
2.9881656804733727,6.609467455621302,12.44378698224852,1.2871148676824273,3.460875878527573,6.505216830651769,168,168,-1.6428571428571428,0.041666666666666664,0.7559523809523809,0.20238095238095238,-4.0,-1.0,1.0,1.887571235759866,169,168,-0.3490079365079365,0.5357142857142857,0.4642857142857143,0.0,-1.0,0.0,0.0,0.41512294340119293,task-02:30,30,task-02.csv,2,ast
2.981132075471698,6.679245283018868,13.169811320754716,1.324522926398811,3.8474376913593864,7.625022979381653,105,105,-1.7333333333333334,0.0380952380952381,0.7714285714285715,0.19047619047619047,-5.0,-1.0,1.0,2.0436506395438374,106,105,-0.3517460317460317,0.5619047619047619,0.4380952380952381,0.0,-1.0,0.0,0.0,0.44128194570585605,task-02:31,31,task-02.csv,2,ast
2.984126984126984,6.650793650793651,12.65079365079365,1.3092111218794351,3.446455414723071,6.313650442477867,125,125,-1.696,0.016,0.824,0.16,-4.0,-1.0,1.0,1.7987729150729395,126,125,-0.348,0.576,0.424,0.0,-1.0,0.0,0.0,0.4381861603372602,task-02:32,32,task-02.csv,2,ast
2.9759036144578315,6.421686746987952,12.060240963855422,1.2318651116743382,3.3978039751698126,6.449711672999653,82,82,-1.4878048780487805,0.036585365853658534,0.7560975609756098,0.2073170731707317,-4.0,-1.0,1.0,1.7823244786775718,83,82,-0.3434959349593496,0.5487804878048781,0.45121951219512196,0.0,-1.0,0.0,0.0,0.4185304340644991,task-02:33,33,task-02.csv,2,ast
2.9885714285714284,6.645714285714286,13.16,1.300499119255247,3.9670314815375747,8.532800578607572,174,174,-1.6781609195402298,0.034482758620689655,0.7701149425287356,0.19540229885057472,-6.0,-1.0,1.0,2.144194261622805,175,174,-0.3563218390804598,0.5287356321839081,0.47126436781609193,0.0,-1.0291666666666666,0.0,0.0,0.4274821691912295,task-02:34,34,task-02.csv,2,ast
2.982905982905983,6.6752136752136755,12.846153846153847,1.320339932808719,3.6299538737128705,7.0947378894446205,116,116,-1.7241379310344827,0.017241379310344827,0.8103448275862069,0.1724137931034483,-4.25,-1.0,1.0,1.9457566868504668,117,116,-0.35016420361247946,0.5603448275862069,0.4396551724137931,0.0,-1.0,0.0,0.0,0.4342807228968424,task-02:35,35,task-02.csv,2,ast
2.9870967741935486,6.625806451612903,12.780645161290323,1.2950879744644752,3.661743612695961,7.371497828048802,154,154,-1.6623376623376624,0.01948051948051948,0.7857142857142857,0.19480519480519481,-4.0,-1.0,1.0,1.9414172732417132,155,154,-0.3534632034632034,0.5454545454545454,0.45454545454545453,0.0,-1.0,0.0,0.0,0.42860733812565477,task-02:36,36,task-02.csv,2,ast
2.985074626865672,6.582089552238806,12.656716417910447,1.2812370108660305,3.639129196032099,7.307841298356804,133,133,-1.6240601503759398,0.022556390977443608,0.7819548872180451,0.19548872180451127,-4.3999999999999995,-1.0,1.0,1.945117286833837,134,133,-0.3521303258145363,0.5413533834586466,0.45864661654135336,0.0,-1.0,0.0,0.0,0.4251168866432508,task-02:37,37,task-02.csv,2,ast
2.982608695652174,6.7043478260869565,13.747826086956522,1.3317697195879408,4.381728690117591,9.453633741915116,114,114,-1.7543859649122806,0.07017543859649122,0.7105263157894737,0.21929824561403508,-8.0,-1.0,1.0,2.5080970752246383,115,114,-0.35964912280701755,0.5350877192982456,0.4649122807017544,0.0,-1.1111111111111112,0.0,0.0,0.4358706719970475,task-02:38,38,task-02.csv,2,ast
2.9849624060150375,6.834586466165414,13.225563909774436,1.3764122612329515,3.9796105358388645,8.726949480683198,132,132,-1.878787878787879,0.015151515151515152,0.7954545454545454,0.1893939393939394,-6.0,-1.0,1.0,2.12142856038632,133,132,-0.34455266955266955,0.5606060606060606,0.4393939393939394,0.0,-1.1,0.0,0.0,0.43360326994142384,task-02:39,39,task-02.csv,2,ast
2.981981981981982,6.441441441441442,11.936936936936936,1.2301174190052817,3.303518966478959,6.2691569892915755,110,110,-1.490909090909091,0.03636363636363636,0.7727272727272727,0.19090909090909092,-4.0,-1.0,1.0,1.7201768119768415,111,110,-0.34181818181818174,0.5363636363636364,0.4636363636363636,0.0,-1.0,0.0,0.0,0.4111436713088264,task-02:40,40,task-02.csv,2,ast
2.981818181818182,6.6,12.672727272727272,1.2932117746969658,3.6586137464146917,7.028654456656294,109,109,-1.651376146788991,0.045871559633027525,0.7706422018348624,0.1834862385321101,-5.0,-1.0,1.0,1.9693809710089891,110,109,-0.35015290519877673,0.5504587155963303,0.44954128440366975,0.0,-1.0,0.0,0.0,0.42695806649090784,task-02:41,41,task-02.csv,2,ast
2.989847715736041,6.878172588832487,14.756345177664974,1.3851637654127935,4.818047787001215,11.419616342228622,196,196,-1.9081632653061225,0.04591836734693878,0.7397959183673469,0.21428571428571427,-8.0,-1.0,1.0,2.672943553210685,197,196,-0.3647959183673469,0.5357142857142857,0.4642857142857143,0.0,-1.1666666666666665,0.0,0.0,0.4491765119076836,task-02:42,42,task-02.csv,2,ast
2.9782608695652173,6.5,12.08695652173913,1.2595570379887804,3.2820327741256308,5.96484661035522,91,91,-1.5604395604395604,0.04395604395604396,0.7912087912087912,0.16483516483516483,-4.0,-1.0,1.0,1.7110422966287402,92,91,-0.3388278388278388,0.5714285714285714,0.42857142857142855,0.0,-1.0,0.0,0.0,0.4241277405734041,task-02:43,43,task-02.csv,2,ast
2.9775280898876404,6.50561797752809,12.415730337078651,1.2629333439391923,3.5887577128408323,6.95056216102325,88,88,-1.5681818181818181,0.06818181818181818,0.75,0.18181818181818182,-4.6499999999999995,-1.0,1.0,1.905705873431957,89,88,-0.3428030303030303,0.5568181818181818,0.4431818181818182,0.0,-1.0,0.0,0.0,0.42384569518180853,task-02:44,44,task-02.csv,2,ast
2.9743589743589745,6.487179487179487,12.64102564102564,1.2605895952083954,3.828849963723759,7.619096048028672,77,77,-1.5584415584415585,0.06493506493506493,0.7012987012987013,0.23376623376623376,-6.0,-1.0,1.0,2.1289196485450566,78,77,-0.3528138528138528,0.5194805194805194,0.4805194805194805,0.0,-1.0476190476190474,0.0,0.0,0.4158548903384529,task-02:45,45,task-02.csv,2,ast
2.9814814814814814,6.481481481481482,12.277777777777779,1.2470816412839356,3.549860408005325,7.176135002927893,107,107,-1.5327102803738317,0.028037383177570093,0.7570093457943925,0.21495327102803738,-5.0,-1.0,1.0,1.891040147986336,108,107,-0.34890965732087226,0.5233644859813084,0.4766355140186916,0.0,-1.0,0.0,0.0,0.4103620911294359,task-02:46,46,task-02.csv,2,ast
2.980769230769231,6.653846153846154,13.423076923076923,1.3154464672817452,4.087432029002559,8.554904472438274,103,103,-1.7087378640776698,0.038834951456310676,0.7572815533980582,0.20388349514563106,-6.0,-1.0,1.0,2.1299121088624604,104,103,-0.358252427184466,0.5533980582524272,0.44660194174757284,0.0,-1.1666666666666665,0.0,0.0,0.44483657463833187,task-02:47,47,task-02.csv,2,ast
2.9813084112149535,6.607476635514018,13.336448598130842,1.2968784118655443,4.11234069224332,8.44658192797829,106,106,-1.6603773584905661,0.03773584905660377,0.7169811320754716,0.24528301886792453,-6.75,-1.0,1.0,2.3062130702788712,107,106,-0.3616352201257862,0.5283018867924528,0.4716981132075472,0.0,-1.0624999999999998,0.0,0.0,0.4298064615602652,task-02:48,48,task-02.csv,2,ast
2.984375,6.59375,12.65625,1.286858911992686,3.666651870235297,7.399786208904957,127,127,-1.6377952755905512,0.03937007874015748,0.7716535433070866,0.1889763779527559,-4.699999999999999,-1.0,1.0,1.9589057339809257,128,127,-0.3485564304461942,0.5433070866141733,0.4566929133858268,0.0,-1.0,0.0,0.0,0.4231499100385831,task-02:49,49,task-02.csv,2,ast
2.9696969696969697,6.212121212121212,10.909090909090908,1.1543028457418734,2.9311035852954537,5.180754808488328,65,65,-1.2923076923076924,0.07692307692307693,0.7538461538461538,0.16923076923076924,-4.0,-1.0,1.0,1.5163019480410675,66,65,-0.3153846153846153,0.5384615384615384,0.46153846153846156,0.0,-1.0,0.0,0.0,0.3824382827400964,task-03:0,0,task-03.csv,3,ast
2.966666666666667,6.333333333333333,11.2,1.210601319822325,2.919284539441509,4.975942121849892,59,59,-1.423728813559322,0.05084745762711865,0.7796610169491526,0.1694915254237288,-4.0,-1.0,1.0,1.5966425560787372,60,59,-0.3192090395480226,0.5423728813559322,0.4576271186440678,0.0,-1.0,0.0,0.0,0.3870407011220735,task-03:1,1,task-03.csv,3,ast
2.9615384615384617,6.3076923076923075,10.884615384615385,1.2083290824926929,2.7071022084258116,4.200063397661838,51,51,-1.411764705882353,0.0,0.8431372549019608,0.1568627450980392,-4.0,-1.0,1.0,1.4440747168252526,52,51,-0.31372549019607837,0.5490196078431373,0.45098039215686275,0.0,-1.0,0.0,0.0,0.3829808820514629,task-03:2,2,task-03.csv,3,ast
2.9565217391304346,6.260869565217392,11.434782608695652,1.197034773733583,3.1926190870757947,5.351359737459027,45,45,-1.3777777777777778,0.06666666666666667,0.7111111111111111,0.2222222222222222,-4.0,-1.0,1.0,1.7674701177909489,46,45,-0.3259259259259259,0.5555555555555556,0.4444444444444444,0.0,-1.0,0.0,0.0,0.401164286342252,task-03:3,3,task-03.csv,3,ast
2.953488372093023,6.162790697674419,10.44186046511628,1.160462786034851,2.605274011907916,4.07089685325388,42,42,-1.2857142857142858,0.0,0.8095238095238095,0.19047619047619047,-3.0,-1.0,1.0,1.4190156595953658,43,42,-0.3095238095238095,0.5238095238095238,0.47619047619047616,0.0,-0.8333333333333333,0.0,0.0,0.36108930685959756,task-03:4,4,task-03.csv,3,ast
2.96875,6.15625,10.8125,1.1314916868894795,2.932675559536036,5.376090005756972,63,63,-1.2380952380952381,0.07936507936507936,0.7301587301587301,0.19047619047619047,-4.0,-1.0,1.0,1.529750324210382,64,63,-0.32010582010582006,0.5079365079365079,0.49206349206349204,0.0,-1.0,0.0,0.0,0.37125744109382813,task-03:5,5,task-03.csv,3,ast
2.9615384615384617,6.153846153846154,10.73076923076923,1.1428967660079712,2.8848717834767963,5.144509338251894,51,51,-1.2549019607843137,0.058823529411764705,0.7450980392156863,0.19607843137254902,-4.0,-1.0,1.0,1.5061070093860016,52,51,-0.3202614379084967,0.5294117647058824,0.47058823529411764,0.0,-1.0,0.0,0.0,0.37463582499141157,task-03:6,6,task-03.csv,3,ast
2.9726027397260273,6.068493150684931,10.506849315068493,1.0850491149760466,2.8154600934171166,5.444925468806318,72,72,-1.1388888888888888,0.125,0.6944444444444444,0.18055555555555555,-4.0,-1.0,1.0,1.4558841868198509,73,72,-0.31712962962962954,0.4861111111111111,0.5138888888888888,0.0,-1.0,-0.33333333333333326,0.0,0.3537276388062125,task-03:7,7,task-03.csv,3,ast
2.9661016949152543,6.084745762711864,10.491525423728813,1.1041693203323615,2.8181502263142866,5.050164895297243,58,58,-1.1724137931034482,0.06896551724137931,0.7068965517241379,0.22413793103448276,-4.0,-1.0,1.0,1.5328352255788185,59,58,-0.3189655172413792,0.4827586206896552,0.5172413793103449,0.0,-0.9333333333333333,-0.33333333333333326,0.0,0.3461397448269562,task-03:8,8,task-03.csv,3,ast
2.9642857142857144,6.142857142857143,10.821428571428571,1.1333308323301736,2.9545882685637763,5.0818554782717715,55,55,-1.2363636363636363,0.03636363636363636,0.7454545454545455,0.21818181818181817,-4.0,-1.0,1.0,1.5604618939000239,56,55,-0.3181818181818181,0.5272727272727272,0.4727272727272727,0.0,-1.0,0.0,0.0,0.37775617072114953,task-03:9,9,task-03.csv,3,ast
2.9661016949152543,6.220338983050848,10.830508474576272,1.1639515059925014,2.8586342395624813,4.8787069083298915,58,58,-1.3103448275862069,0.017241379310344827,0.7758620689655172,0.20689655172413793,-4.0,-1.0,1.0,1.5559329893349625,59,58,-0.3189655172413792,0.5172413793103449,0.4827586206896552,0.0,-0.9433333333333336,0.0,0.0,0.3691718011093358,task-03:10,10,task-03.csv,3,ast
2.967741935483871,6.193548387096774,10.741935483870968,1.1495825600777716,2.7988402533527563,4.964179703120137,61,61,-1.278688524590164,0.08196721311475409,0.7540983606557377,0.16393442622950818,-4.0,-1.0,1.0,1.472492562156434,62,61,-0.314207650273224,0.5245901639344263,0.47540983606557374,0.0,-1.0,0.0,0.0,0.37218691155973377,task-03:11,11,task-03.csv,3,ast
2.9523809523809526,6.190476190476191,10.571428571428571,1.1741740958036146,2.674732699044499,4.288094577086753,41,41,-1.3170731707317074,0.07317073170731707,0.7804878048780488,0.14634146341463414,-4.0,-1.0,1.0,1.4388176784148903,42,41,-0.30487804878048774,0.5365853658536586,0.4634146341463415,0.0,-1.0,0.0,0.0,0.3697623184151813,task-03:12,12,task-03.csv,3,ast
2.971014492753623,6.27536231884058,10.884057971014492,1.17917945546713,2.838064547534364,5.011685567603321,68,68,-1.3529411764705883,0.058823529411764705,0.7794117647058824,0.16176470588235295,-4.0,-1.0,1.0,1.5025929146405648,69,68,-0.3161764705882352,0.5294117647058824,0.47058823529411764,0.0,-0.9766666666666668,0.0,0.0,0.37392515447040087,task-03:13,13,task-03.csv,3,ast
2.9726027397260273,6.095890410958904,10.561643835616438,1.0976014040553494,2.804909509744166,5.104352967381144,72,72,-1.1666666666666667,0.041666666666666664,0.75,0.20833333333333334,-4.0,-1.0,1.0,1.4719601443879744,73,72,-0.3194444444444444,0.4722222222222222,0.5277777777777778,0.0,-1.0,-0.33333333333333326,0.0,0.35108957388234824,task-03:14,14,task-03.csv,3,ast
2.966666666666667,6.166666666666667,10.6,1.1396880664852505,2.7938424357067015,5.030573194643595,59,59,-1.2542372881355932,0.06779661016949153,0.7457627118644068,0.1864406779661017,-4.0,-1.0,1.0,1.502463743198665,60,59,-0.31355932203389825,0.5084745762711864,0.4915254237288136,0.0,-0.9333333333333333,0.0,0.0,0.357966565370926,task-03:15,15,task-03.csv,3,ast
2.975,6.25,11.35,1.1616260155488942,3.191786333700926,6.066506408139697,79,79,-1.3164556962025316,0.0759493670886076,0.7215189873417721,0.20253164556962025,-4.0,-1.0,1.0,1.672898672829936,80,79,-0.3333333333333333,0.5063291139240507,0.4936708860759494,0.0,-1.0,0.0,0.0,0.38556951866964906,task-03:16,16,task-03.csv,3,ast
2.973333333333333,6.12,10.733333333333333,1.1072287729080903,2.8329489935401235,4.935134806219133,74,74,-1.1891891891891893,0.013513513513513514,0.7567567567567568,0.22972972972972974,-4.0,-1.0,1.0,1.521696028136135,75,74,-0.32657657657657657,0.47297297297297297,0.527027027027027,0.0,-1.0,-0.33333333333333326,0.0,0.3577112651862295,task-03:17,17,task-03.csv,3,ast
2.971014492753623,6.420289855072464,11.782608695652174,1.2391092463651625,3.294289292847479,6.360816566888684,68,68,-1.5,0.04411764705882353,0.7794117647058824,0.17647058823529413,-4.65,-1.0,1.0,1.7945997423643294,69,68,-0.3308823529411764,0.5294117647058824,0.47058823529411764,0.0,-1.0,0.0,0.0,0.39862165201264116,task-03:18,18,task-03.csv,3,ast
2.967741935483871,6.354838709677419,11.03225806451613,1.2177152314952822,2.823271804779492,4.697177402047524,61,61,-1.4426229508196722,0.03278688524590164,0.819672131147541,0.14754098360655737,-4.0,-1.0,1.0,1.4989022230376998,62,61,-0.3153005464480874,0.5409836065573771,0.45901639344262296,0.0,-1.0,0.0,0.0,0.3827602639904611,task-03:19,19,task-03.csv,3,ast
2.9545454545454546,6.045454545454546,10.227272727272727,1.106890514716902,2.6107691783226143,4.263287444532769,43,43,-1.1627906976744187,0.046511627906976744,0.7441860465116279,0.20930232558139536,-3.0,-1.0,1.0,1.429428777732959,44,43,-0.30620155038759683,0.5116279069767442,0.4883720930232558,0.0,-0.8333333333333333,0.0,0.0,0.34836315765304365,task-03:20,20,task-03.csv,3,ast
2.9726027397260273,6.205479452054795,10.780821917808218,1.1464370385154892,2.8282280822441144,5.224406829651706,72,72,-1.2777777777777777,0.06944444444444445,0.7638888888888888,0.16666666666666666,-4.0,-1.0,1.0,1.4740554623801778,73,72,-0.31481481481481477,0.5138888888888888,0.4861111111111111,0.0,-1.0,0.0,0.0,0.36909502644434716,task-03:21,21,task-03.csv,3,ast
2.963636363636364,6.236363636363636,10.6,1.1749450488293463,2.710005946747158,4.8226737208919515,54,54,-1.3333333333333333,0.07407407407407407,0.7777777777777778,0.14814814814814814,-4.0,-1.0,1.0,1.4529663145135578,55,54,-0.3067901234567901,0.5185185185185185,0.48148148148148145,0.0,-0.9333333333333333,0.0,0.0,0.3608049773381753,task-03:22,22,task-03.csv,3,ast
2.9615384615384617,6.076923076923077,10.23076923076923,1.1087334850307364,2.5783578095529798,4.466177959075319,51,51,-1.1764705882352942,0.0784313725490196,0.7450980392156863,0.17647058823529413,-3.0,-1.0,1.0,1.3820400146436154,52,51,-0.3039215686274509,0.5098039215686274,0.49019607843137253,0.0,-0.8333333333333333,0.0,0.0,0.3472673942166073,task-03:23,23,task-03.csv,3,ast
2.9705882352941178,6.264705882352941,10.823529411764707,1.1753671295698873,2.7632975136218914,4.814015006668453,67,67,-1.3432835820895523,0.029850746268656716,0.8059701492537313,0.16417910447761194,-4.0,-1.0,1.0,1.4408977177489157,68,67,-0.3184079601990049,0.5223880597014925,0.47761194029850745,0.0,-1.0,0.0,0.0,0.3729352702867693,task-03:24,24,task-03.csv,3,ast
2.9615384615384617,6.076923076923077,10.423076923076923,1.1087334850307364,2.680744398957942,4.524914592675304,51,51,-1.1764705882352942,0.058823529411764705,0.7450980392156863,0.19607843137254902,-4.0,-1.0,1.0,1.4512453388206537,52,51,-0.31045751633986923,0.5098039215686274,0.49019607843137253,0.0,-1.0,0.0,0.0,0.3570326871568016,task-03:25,25,task-03.csv,3,ast
2.9696969696969697,6.2727272727272725,10.93939393939394,1.1802631572212392,2.782768702729812,4.592084058064149,65,65,-1.353846153846154,0.03076923076923077,0.8,0.16923076923076924,-4.0,-1.0,1.0,1.4825214408180434,66,65,-0.31794871794871793,0.5384615384615384,0.46153846153846156,0.0,-1.0,0.0,0.0,0.380870659028249,task-03:26,26,task-03.csv,3,ast
2.9661016949152543,6.220338983050848,10.76271186440678,1.1639515059925014,2.7743852372034645,4.544838693230636,58,58,-1.3103448275862069,0.034482758620689655,0.7931034482758621,0.1724137931034483,-4.0,-1.0,1.0,1.4646041780410552,59,58,-0.3132183908045977,0.5344827586206896,0.46551724137931033,0.0,-1.0,0.0,0.0,0.3753383993029226,task-03:27,27,task-03.csv,3,ast
2.963636363636364,6.090909090909091,10.745454545454546,1.1113241301771728,2.9435459585196484,5.198664799973098,54,54,-1.1851851851851851,0.07407407407407407,0.7037037037037037,0.2222222222222222,-4.0,-1.0,1.0,1.5643490431068796,55,54,-0.32098765432098764,0.5185185185185185,0.48148148148148145,0.0,-1.0,0.0,0.0,0.3724734528776688,task-03:28,28,task-03.csv,3,ast
2.977272727272727,6.386363636363637,11.659090909090908,1.21521858048135,3.1638290171225716,5.785731594417825,87,87,-1.4482758620689655,0.04597701149425287,0.7586206896551724,0.19540229885057472,-4.0,-1.0,1.0,1.7002949080894265,88,87,-0.33869731800766284,0.5172413793103449,0.4827586206896552,0.0,-1.0,0.0,0.0,0.3947249090819673,task-03:29,29,task-03.csv,3,ast
2.9672131147540983,6.180327868852459,10.80327868852459,1.1447272295144977,2.8313710791035467,4.786660672926643,60,60,-1.2666666666666666,0.03333333333333333,0.7666666666666667,0.2,-4.0,-1.0,1.0,1.515109090315135,61,60,-0.3194444444444444,0.5166666666666667,0.48333333333333334,0.0,-1.0,0.0,0.0,0.37179702082098237,task-03:30,30,task-03.csv,3,ast
2.9574468085106385,6.1063829787234045,10.48936170212766,1.1290637584188594,2.6835514936897975,4.375328998817686,46,46,-1.2173913043478262,0.043478260869565216,0.7608695652173914,0.1956521739130435,-4.0,-1.0,1.0,1.4731368996606449,47,46,-0.30797101449275355,0.5217391304347826,0.4782608695652174,0.0,-1.0,0.0,0.0,0.3627714564221156,task-03:31,31,task-03.csv,3,ast
2.9607843137254903,6.294117647058823,11.117647058823529,1.2039279555300981,2.912408326569091,4.638488000874429,50,50,-1.4,0.02,0.8,0.18,-4.0,-1.0,1.0,1.5491933384829668,51,50,-0.3233333333333333,0.54,0.46,0.0,-1.0,0.0,0.0,0.3893156388673163,task-03:32,32,task-03.csv,3,ast
2.9622641509433962,6.169811320754717,10.50943396226415,1.1486212268093905,2.731616765411903,4.764739362130445,52,52,-1.2692307692307692,0.038461538461538464,0.7692307692307693,0.19230769230769232,-4.0,-1.0,1.0,1.4821422206152073,53,52,-0.3121794871794871,0.5,0.5,0.0,-0.9333333333333331,-0.16666666666666663,0.0,0.35325282380745676,task-03:33,33,task-03.csv,3,ast
2.9726027397260273,6.315068493150685,11.356164383561644,1.1932757118017845,3.08277011316951,5.478150530357122,72,72,-1.3888888888888888,0.09722222222222222,0.7361111111111112,0.16666666666666666,-4.0,-1.0,1.0,1.6377114414426306,73,72,-0.32175925925925924,0.5555555555555556,0.4444444444444444,0.0,-1.0,0.0,0.0,0.39667443667390817,task-03:34,34,task-03.csv,3,ast
2.971014492753623,6.159420289855072,10.710144927536232,1.1289473677768376,2.811071219849576,4.990139405201405,68,68,-1.2352941176470589,0.04411764705882353,0.75,0.20588235294117646,-4.0,-1.0,1.0,1.49624674611493,69,68,-0.32352941176470584,0.4852941176470588,0.5147058823529411,0.0,-1.0,-0.33333333333333326,0.0,0.3580109732649061,task-03:35,35,task-03.csv,3,ast
2.9770114942528734,6.241379310344827,11.298850574712644,1.1544716808726179,3.165785178854118,6.099019975031481,86,86,-1.302325581395349,0.08139534883720931,0.7209302325581395,0.19767441860465115,-4.0,-1.0,1.0,1.65704814207661,87,86,-0.32945736434108525,0.5116279069767442,0.4883720930232558,0.0,-1.0,0.0,0.0,0.38493660690385806,task-03:36,36,task-03.csv,3,ast
2.973684210526316,6.2105263157894735,10.921052631578947,1.1467767668158382,2.903336508379011,5.124151169487122,75,75,-1.28,0.04,0.76,0.2,-4.0,-1.0,1.0,1.5280488648382071,76,75,-0.32444444444444437,0.5066666666666667,0.49333333333333335,0.0,-1.0,0.0,0.0,0.37207459759145,task-03:37,37,task-03.csv,3,ast
2.9682539682539684,6.142857142857143,10.936507936507937,1.1264250793149315,3.0282120182065992,5.497107510327203,62,62,-1.2258064516129032,0.06451612903225806,0.7096774193548387,0.22580645161290322,-4.0,-1.0,1.0,1.5904894239511032,63,62,-0.3279569892473118,0.5161290322580645,0.4838709677419355,0.0,-1.0,0.0,0.0,0.3774178231136396,task-03:38,38,task-03.csv,3,ast
2.9591836734693877,6.1020408163265305,10.387755102040817,1.1241174982792173,2.659176625360685,4.503134176261323,48,48,-1.2083333333333333,0.08333333333333333,0.75,0.16666666666666666,-4.0,-1.0,1.0,1.4282613750835509,49,48,-0.3020833333333333,0.5208333333333334,0.4791666666666667,0.0,-1.0,0.0,0.0,0.3578747873571508,task-03:39,39,task-03.csv,3,ast
2.966666666666667,6.2,10.733333333333333,1.154219312878719,2.7676705006196096,4.647101844758253,59,59,-1.2881355932203389,0.03389830508474576,0.7796610169491526,0.1864406779661017,-4.0,-1.0,1.0,1.4735043834529833,60,59,-0.3163841807909604,0.5254237288135594,0.4745762711864407,0.0,-1.0,0.0,0.0,0.37039058538042396,task-03:40,40,task-03.csv,3,ast
2.9642857142857144,6.035714285714286,10.178571428571429,1.0850326807830937,2.6183711247527106,4.694628932762049,55,55,-1.1272727272727272,0.09090909090909091,0.7272727272727273,0.18181818181818182,-3.3,-1.0,1.0,1.3889766730752202,56,55,-0.30606060606060603,0.4727272727272727,0.5272727272727272,0.0,-0.8833333333333333,-0.33333333333333326,0.0,0.33448835700719093,task-03:41,41,task-03.csv,3,ast
2.970149253731343,6.2835820895522385,11.0,1.184100505689475,2.8745199217564554,4.7567705086163015,66,66,-1.3636363636363635,0.030303030303030304,0.7878787878787878,0.18181818181818182,-4.0,-1.0,1.0,1.543670985084852,67,66,-0.32070707070707066,0.5303030303030303,0.4696969696969697,0.0,-0.9833333333333334,0.0,0.0,0.3797378659712012,task-03:42,42,task-03.csv,3,ast
2.973684210526316,6.184210526315789,10.81578947368421,1.1352449794801573,2.8502563426535104,5.025489047466424,75,75,-1.2533333333333334,0.04,0.76,0.2,-4.0,-1.0,1.0,1.49749420329058,76,75,-0.32444444444444437,0.5066666666666667,0.49333333333333335,0.0,-1.0,0.0,0.0,0.3690762576360301,task-03:43,43,task-03.csv,3,ast
2.9726027397260273,6.178082191780822,10.58904109589041,1.1344252390555283,2.6911446144178623,4.704517259203833,72,72,-1.25,0.06944444444444445,0.7638888888888888,0.16666666666666666,-3.4499999999999997,-1.0,1.0,1.411756195508118,73,72,-0.31481481481481477,0.5138888888888888,0.4861111111111111,0.0,-0.9083333333333332,0.0,0.0,0.36170416638193714,task-03:44,44,task-03.csv,3,ast
2.9775280898876404,6.235955056179775,11.134831460674157,1.1512331257764934,3.0759029802722107,5.806217146806013,88,88,-1.2954545454545454,0.056818181818181816,0.7386363636363636,0.20454545454545456,-4.0,-1.0,1.0,1.603682487483466,89,88,-0.32954545454545453,0.5113636363636364,0.48863636363636365,0.0,-1.0,0.0,0.0,0.37804093019616436,task-03:45,45,task-03.csv,3,ast
2.973684210526316,6.131578947368421,11.0,1.111822640751453,3.134452463153224,5.839971160707451,75,75,-1.2,0.08,0.68,0.24,-4.3,-1.0,1.0,1.7358955421722049,76,75,-0.331111111111111,0.4666666666666667,0.5333333333333333,0.0,-1.0,-0.33333333333333326,0.0,0.3605482793307923,task-03:46,46,task-03.csv,3,ast
2.96,6.0,10.16,1.0762899237658967,2.6457513110645907,4.730158559710235,49,49,-1.1020408163265305,0.08163265306122448,0.7142857142857143,0.20408163265306123,-3.0,-1.0,1.0,1.4177432190170127,50,49,-0.3061224489795918,0.4897959183673469,0.5102040816326531,0.0,-0.8333333333333333,-0.33333333333333326,0.0,0.34064587642324573,task-03:47,47,task-03.csv,3,ast
2.9661016949152543,6.254237288135593,11.0,1.1784232742894032,2.8676643796898196,4.661417548270272,58,58,-1.3448275862068966,0.017241379310344827,0.7931034482758621,0.1896551724137931,-4.0,-1.0,1.0,1.537482538593652,59,58,-0.3189655172413792,0.5344827586206896,0.46551724137931033,0.0,-1.0,0.0,0.0,0.38317648310112135,task-03:48,48,task-03.csv,3,ast
2.9661016949152543,6.288135593220339,11.0,1.1927194634413003,2.8703678820361422,4.9058940683803485,58,58,-1.3793103448275863,0.05172413793103448,0.7931034482758621,0.15517241379310345,-4.0,-1.0,1.0,1.4951367854261242,59,58,-0.3189655172413792,0.5344827586206896,0.46551724137931033,0.0,-1.0,0.0,0.0,0.38317648310112135,task-03:49,49,task-03.csv,3,ast
